id,pokemon,title,soldprice,date,link
89,Raichu,Pokemon Raichu Base Set Shadowless 14/102 - 1999 WOTC LP. Free Shipping.,46.0,---2-days-ago,https://www.mavin.io/item/Pokemon-Raichu-Base-Set-Shadowless-14%2F102-%3D-1999-WOTC-LP.-Free-Shipping.?itemId=133903333985&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 Pokemon Card Unlimited Edition Holo Rare Base Set 1999 WOTC,11.5,---2-days-ago,https://www.mavin.io/item/Raichu-14%2F102-Pokemon-Card-Unlimited-Edition-Holo-Rare-Base-Set-1999-WOTC?itemId=353726478222&q=Raichu%201999%2014%2F102
89,Raichu,RAICHU 1999 Base Set Pokemon Card 14/102 Holographic - LP/NM Holo WOTC,19.99,---3-days-ago,https://www.mavin.io/item/RAICHU-1999-Base-Set-Pokemon-Card-14%2F102-Holographic-%3D-LP%2FNM-Holo-WOTC?itemId=353730865891&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon Raichu 14/102 - NM Holo Rare - Vintage 1999 WotC English Base Set Card,26.75,---4-days-ago,https://www.mavin.io/item/Pokemon-Raichu-14%2F102-%3D-NM-Holo-Rare-%3D-Vintage-1999-WotC-English-Base-Set-Card?itemId=224643837775&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon Raichu Base Set Rare Holo 14/102 1999 Card,9.25,---4-days-ago,https://www.mavin.io/item/Pokemon-Raichu-Base-Set-Rare-Holo-14%2F102-1999-Card?itemId=255177584390&q=Raichu%201999%2014%2F102
89,Raichu,Raichu - Base Set - 14/102 - Holo Foil Rare - Unlimited - Pokemon Card 1999 LP,14.5,---4-days-ago,https://www.mavin.io/item/Raichu-%3D-Base-Set-%3D-14%2F102-%3D-Holo-Foil-Rare-%3D-Unlimited-%3D-Pokemon-Card-1999-LP?itemId=234230500220&q=Raichu%201999%2014%2F102
89,Raichu,RAICHU 1999 Base Set Pokemon Card 14/102 Holographic - LP Holo WOTC,14.0,---5-days-ago,https://www.mavin.io/item/RAICHU-1999-Base-Set-Pokemon-Card-14%2F102-Holographic-%3D-LP-Holo-WOTC?itemId=384435925280&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon Base Unlimited - Shadowless RAICHU - Holo 14/102 - CGC 6.5 Ex/NM+,79.15,---5-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Unlimited-%3D-Shadowless-RAICHU-%3D-Holo-14%2F102-%3D-CGC-6.5-Ex%2FNM%2B?itemId=255173192500&q=Raichu%201999%2014%2F102
89,Raichu,RAICHU HOLO - POKEMON 1999 BASE SET CARD 14/102 ~ CGC 7 NEAR MINT~ SUBGRADES PSA,30.52,---5-days-ago,https://www.mavin.io/item/RAICHU-HOLO-%3D-POKEMON-1999-BASE-SET-CARD-14%2F102-~-CGC-7-NEAR-MINT~-SUBGRADES-PSA?itemId=363574839696&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon Raichu Base Set Shadowless 14/102 - 1999 WOTC Vintage,34.0,---5-days-ago,https://www.mavin.io/item/Pokemon-Raichu-Base-Set-Shadowless-14%2F102-%3D-1999-WOTC-Vintage?itemId=313711106483&q=Raichu%201999%2014%2F102
89,Raichu,RAICHU PSA 3 VG Pokemon Card 1st Edition HOLO RARE - Base Set 1999 WOTC 14/102,174.95,---6-days-ago,https://www.mavin.io/item/RAICHU-PSA-3-VG-Pokemon-Card-1st-Edition-HOLO-RARE-%3D-Base-Set-1999-WOTC-14%2F102?itemId=373704536865&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon Base - Raichu 14/102 (Holo) - SGC 7 Near Mint,39.45,---6-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-%3D-Raichu-14%2F102-%28Holo%29-%3D-SGC-7-Near-Mint?itemId=363574034640&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon Raichu Base Set Shadowless 14/102 - 1999 WOTC Vintage,35.44,---6-days-ago,https://www.mavin.io/item/Pokemon-Raichu-Base-Set-Shadowless-14%2F102-%3D-1999-WOTC-Vintage?itemId=203646871665&q=Raichu%201999%2014%2F102
89,Raichu,PSA 9 Base Set Unlimited Raichu Holo 14/102 Mint 1999 Pokemon Card,150.0,---7-days-ago,https://www.mavin.io/item/PSA-9-Base-Set-Unlimited-Raichu-Holo-14%2F102-Mint-1999-Pokemon-Card?itemId=194435164766&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon Base Unlimited RAICHU - Holo 14/102 - CGC 9 Mint,105.0,---7-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Unlimited-RAICHU-%3D-Holo-14%2F102-%3D-CGC-9-Mint?itemId=255138609698&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 - Holo - 1999 English Base Set Pokemon Card NM,34.75,---7-days-ago,https://www.mavin.io/item/Raichu-14%2F102-%3D-Holo-%3D-1999-English-Base-Set-Pokemon-Card-NM?itemId=154644184809&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 - NM Holo Rare - Vintage 1999 WotC English Base Set Pokemon Card,32.99,---8-days-ago,https://www.mavin.io/item/Raichu-14%2F102-%3D-NM-Holo-Rare-%3D-Vintage-1999-WotC-English-Base-Set-Pokemon-Card?itemId=363548729766&q=Raichu%201999%2014%2F102
89,Raichu,GRADED SGC 9 Raichu #14/102 Pokemon Base Set Rare Holo 1999 WOTC,100.0,---8-days-ago,https://www.mavin.io/item/GRADED-SGC-9-Raichu-%2314%2F102-Pokemon-Base-Set-Rare-Holo-1999-WOTC?itemId=324830500067&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 Pokemon Card Unlimited Edition Holo Rare Base Set 1999 WOTC,34.29,---9-days-ago,https://www.mavin.io/item/Raichu-14%2F102-Pokemon-Card-Unlimited-Edition-Holo-Rare-Base-Set-1999-WOTC?itemId=224619716554&q=Raichu%201999%2014%2F102
89,Raichu,1999 Wizards Pokemon Base Set Raichu 14/102 Ultra Rare Holo Card nearMint,30.0,---9-days-ago,https://www.mavin.io/item/1999-Wizards-Pokemon-Base-Set-Raichu-14%2F102-Ultra-Rare-Holo-Card-nearMint?itemId=154641324927&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon TCG CGC 9 Raichu HOLO #14/102 Base Set!,60.0,---9-days-ago,https://www.mavin.io/item/1999-Pokemon-TCG-CGC-9-Raichu-HOLO-%2314%2F102-Base-Set%21?itemId=185091783820&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 HOLO Rare Base Set Unlimited Edition Pokemon Card 1999 WOTC NM-LP,15.5,---10-days-ago,https://www.mavin.io/item/Raichu-14%2F102-HOLO-Rare-Base-Set-Unlimited-Edition-Pokemon-Card-1999-WOTC-NM%3DLP?itemId=224646427809&q=Raichu%201999%2014%2F102
89,Raichu,Base Set Raichu HOLO 14/102 MP Pokemon Card! 1999 WOTC Unlimited Vintage Rare,17.99,---10-days-ago,https://www.mavin.io/item/Base-Set-Raichu-HOLO-14%2F102-MP-Pokemon-Card%21-1999-WOTC-Unlimited-Vintage-Rare?itemId=294443007273&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon 1999 Raichu Holo #14/102 vf-nm,24.5,---10-days-ago,https://www.mavin.io/item/Pokemon-1999-Raichu-Holo-%2314%2F102-vf%3Dnm?itemId=403211473236&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon Base Set Raichu Holo 14/102 1999 WoTC,10.0,---10-days-ago,https://www.mavin.io/item/Pokemon-Base-Set-Raichu-Holo-14%2F102-1999-WoTC?itemId=203640016211&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 HOLO Rare Base Set Unlimited Edition Pokemon Card 1999 WOTC Nm,16.25,---10-days-ago,https://www.mavin.io/item/Raichu-14%2F102-HOLO-Rare-Base-Set-Unlimited-Edition-Pokemon-Card-1999-WOTC-Nm?itemId=324817814851&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon Game Base Set Raichu 14/102 PSA 7 NM card Holo Wotc Rare 1st first,43.0,---10-days-ago,https://www.mavin.io/item/1999-Pokemon-Game-Base-Set-Raichu-14%2F102-PSA-7-NM-card-Holo-Wotc-Rare-1st-first?itemId=393612737636&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon Base Set Raichu 14/102 Holo Rare - Never Played,14.74,---11-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set-Raichu-14%2F102-Holo-Rare-%3D-Never-Played?itemId=363567267071&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 P Base Set 1999 Holofoil Rare Holo Pokemon Card,19.45,---12-days-ago,https://www.mavin.io/item/Raichu-14%2F102-P-Base-Set-1999-Holofoil-Rare-Holo-Pokemon-Card?itemId=224589966137&q=Raichu%201999%2014%2F102
89,Raichu,"1999 Raichu Holo Rare Pokemon Card, Base Set #14/102, Nice Card! SEE Pictures🔥",16.75,---12-days-ago,https://www.mavin.io/item/1999-Raichu-Holo-Rare-Pokemon-Card%2C-Base-Set-%2314%2F102%2C-Nice-Card%21-SEE-Pictures%F0%9F%94%A5?itemId=284471768279&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 - Holo Rare - Vintage 1999 WotC English Base Set Pokemon Card,11.5,---12-days-ago,https://www.mavin.io/item/Raichu-14%2F102-%3D-Holo-Rare-%3D-Vintage-1999-WotC-English-Base-Set-Pokemon-Card?itemId=304167687815&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 Rare Holo 1999 Base Set Unlimited WOTC Pokemon Cards PSA 6 Regrade,34.4,---12-days-ago,https://www.mavin.io/item/Raichu-14%2F102-Rare-Holo-1999-Base-Set-Unlimited-WOTC-Pokemon-Cards-PSA-6-Regrade?itemId=203640092301&q=Raichu%201999%2014%2F102
89,Raichu,Raichu Shadowless Holo - Pokemon 1999 Wotc Base Set 14/102 NM,117.25,---12-days-ago,https://www.mavin.io/item/Raichu-Shadowless-Holo-%3D-Pokemon-1999-Wotc-Base-Set-14%2F102-NM?itemId=384430358157&q=Raichu%201999%2014%2F102
89,Raichu,* MINT * NVR PLAYED * Raichu 14/102 Holo Rare Base Set Pokemon Card Wotc 1999,29.45,---12-days-ago,https://www.mavin.io/item/%2A-MINT-%2A-NVR-PLAYED-%2A-Raichu-14%2F102-Holo-Rare-Base-Set-Pokemon-Card-Wotc-1999?itemId=144230991648&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon WOTC Raichu 14/102 Base Set UNLIMITED Holofoil Rare LP/NM 1999 VGC,19.99,---13-days-ago,https://www.mavin.io/item/Pokemon-WOTC-Raichu-14%2F102-Base-Set-UNLIMITED-Holofoil-Rare-LP%2FNM-1999-VGC?itemId=224642993260&q=Raichu%201999%2014%2F102
89,Raichu,Pokemon Raichu 14/102 - NM Holo Rare - Vintage 1999 WotC English Base Set Card,15.75,---13-days-ago,https://www.mavin.io/item/Pokemon-Raichu-14%2F102-%3D-NM-Holo-Rare-%3D-Vintage-1999-WotC-English-Base-Set-Card?itemId=324812549003&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 HOLO Rare Base Set Unlimited Edition Pokemon Card 1999 WOTC NM/M,22.0,---14-days-ago,https://www.mavin.io/item/Raichu-14%2F102-HOLO-Rare-Base-Set-Unlimited-Edition-Pokemon-Card-1999-WOTC-NM%2FM?itemId=393616534098&q=Raichu%201999%2014%2F102
89,Raichu,1999 Pokemon Base Set  Holo Raichu #14/102 MP WOTC,26.49,---14-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set%C2%A0-Holo-Raichu-%2314%2F102-MP-WOTC?itemId=234212975411&q=Raichu%201999%2014%2F102
89,Raichu,RAICHU 1999 Base Set Pokemon Card 14/102 Holographic - LP,15.23,---15-days-ago,https://www.mavin.io/item/RAICHU-1999-Base-Set-Pokemon-Card-14%2F102-Holographic-%3D-LP?itemId=304167063313&q=Raichu%201999%2014%2F102
89,Raichu,Raichu 14/102 Rare Holo 1999 Base Set Unlimited WOTC Pokemon Cards PSA 6 Regrade,32.75,---17-days-ago,https://www.mavin.io/item/Raichu-14%2F102-Rare-Holo-1999-Base-Set-Unlimited-WOTC-Pokemon-Cards-PSA-6-Regrade?itemId=194405107037&q=Raichu%201999%2014%2F102
90,Gyarados,AVERAGE,$24.30,AVERAGE,https://mavin.io/search?q=Gyarados+1999+6/102&bt=sold&page=1
90,Gyarados,Pokemon TCG Gyarados Holo Unlimited Base Set WOTC 1999 - 6/102 Rare LP/NM,14.53,---17-hours-ago,https://www.mavin.io/item/Pokemon-TCG-Gyarados-Holo-Unlimited-Base-Set-WOTC-1999-%3D-6%2F102-Rare-LP%2FNM?itemId=234234904227&q=Gyarados%201999%206%2F102
90,Gyarados,Base Set Gyarados HOLO 6/102 Pokemon Card 1999 WOTC Unlimited Vintage Rare,11.99,---2-days-ago,https://www.mavin.io/item/Base-Set-Gyarados-HOLO-6%2F102-Pokemon-Card-1999-WOTC-Unlimited-Vintage-Rare?itemId=353736314706&q=Gyarados%201999%206%2F102
90,Gyarados,Base Set Gyarados HOLO 6/102 LP Pokemon Card! 1999 WOTC Unlimited Vintage Rare,17.99,---2-days-ago,https://www.mavin.io/item/Base-Set-Gyarados-HOLO-6%2F102-LP-Pokemon-Card%21-1999-WOTC-Unlimited-Vintage-Rare?itemId=294423662594&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 Base Set Unlimited Holo Rare Pokemon 1999 CGC 7.5 NM + *Not PSA,42.31,---2-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-Base-Set-Unlimited-Holo-Rare-Pokemon-1999-CGC-7.5-NM-%2B-%2ANot-PSA?itemId=165127586740&q=Gyarados%201999%206%2F102
90,Gyarados,WOTC 1999 Pokemon Base Set Gyarados 6/102 Holo Foil Rare MP Moderately Played,11.17,---3-days-ago,https://www.mavin.io/item/WOTC-1999-Pokemon-Base-Set-Gyarados-6%2F102-Holo-Foil-Rare-MP-Moderately-Played?itemId=313618640474&q=Gyarados%201999%206%2F102
90,Gyarados,1999 POKEMON ORIGINAL GYARADOS UNLIMITED HOLO 6/102 STAR RARITY VINTAGE WOTC RAR,12.0,---3-days-ago,https://www.mavin.io/item/1999-POKEMON-ORIGINAL-GYARADOS-UNLIMITED-HOLO-6%2F102-STAR-RARITY-VINTAGE-WOTC-RAR?itemId=353720625260&q=Gyarados%201999%206%2F102
90,Gyarados,HOLO Base Set Gyarados! 6/102 Pokémon 1999 Rare Pokemon Card! WotC Collection HP,17.99,---4-days-ago,https://www.mavin.io/item/HOLO-Base-Set-Gyarados%21-6%2F102-Pok%C3%A9mon-1999-Rare-Pokemon-Card%21-WotC-Collection-HP?itemId=294390158986&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon Gyarados Base Set Rare Holo 6/102 1999 Card,11.75,---4-days-ago,https://www.mavin.io/item/Pokemon-Gyarados-Base-Set-Rare-Holo-6%2F102-1999-Card?itemId=255177603577&q=Gyarados%201999%206%2F102
90,Gyarados,1999 Pokemon Base Set GYARADOS Holo Rare Card 6/102 Unlimited Edition NEAR MINT,14.9,---4-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set-GYARADOS-Holo-Rare-Card-6%2F102-Unlimited-Edition-NEAR-MINT?itemId=174967223392&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon Card Unlimited Edition Holo Rare Base Set 1999 Gyarados 6/102,12.5,---4-days-ago,https://www.mavin.io/item/Pokemon-Card-Unlimited-Edition-Holo-Rare-Base-Set-1999-Gyarados-6%2F102?itemId=324826634247&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 Base Set Unlimited Holo Rare Pokemon 1999 CGC 7.5 NM + *Not PSA,37.99,---5-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-Base-Set-Unlimited-Holo-Rare-Pokemon-1999-CGC-7.5-NM-%2B-%2ANot-PSA?itemId=304178455315&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados Shadowless Holo - 6/102 1999 Pokemon Base Set Wotc NM,12.75,---5-days-ago,https://www.mavin.io/item/Gyarados-Shadowless-Holo-%3D-6%2F102-1999-Pokemon-Base-Set-Wotc-NM?itemId=133900433734&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 1999 Pokemon Base Set - Graded TGA 9 MT - 6/102,50.3,---5-days-ago,https://www.mavin.io/item/Gyarados-1999-Pokemon-Base-Set-%3D-Graded-TGA-9-MT-%3D-6%2F102?itemId=174975160618&q=Gyarados%201999%206%2F102
90,Gyarados,1999 Pokemon Base Set Unlimited Holo Gyarados 6/102 PSA 7 NM Near Mint,40.5,---5-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set-Unlimited-Holo-Gyarados-6%2F102-PSA-7-NM-Near-Mint?itemId=133902252129&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 Shadowless Holo Base Set Pokemon 1999,9.44,---5-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-Shadowless-Holo-Base-Set-Pokemon-1999?itemId=194432574518&q=Gyarados%201999%206%2F102
90,Gyarados,PSA 8 Near Mint - Mint Gyarados Base Set Pokemon Card Holo 6/102 1999,89.99,---6-days-ago,https://www.mavin.io/item/PSA-8-Near-Mint-%3D-Mint-Gyarados-Base-Set-Pokemon-Card-Holo-6%2F102-1999?itemId=353717428558&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 Base Set Holo Rare Pokemon Card 1999 Played Condition,15.0,---6-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-Base-Set-Holo-Rare-Pokemon-Card-1999-Played-Condition?itemId=284272096585&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon 1999 Base Set Shadowless Gyarados PSA 5 EX-MT 6/102,56.3,---6-days-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-Shadowless-Gyarados-PSA-5-EX%3DMT-6%2F102?itemId=255171419682&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 Holo Rare Base Set Unlimited Edition Pokemon Card 1999,15.05,---7-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-Holo-Rare-Base-Set-Unlimited-Edition-Pokemon-Card-1999?itemId=324822937385&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102  Holo Rare Base Set Unlimited Edition Pokemon Card 1999 WOTC Hp,7.7,---7-days-ago,https://www.mavin.io/item/Gyarados-6%2F102%C2%A0-Holo-Rare-Base-Set-Unlimited-Edition-Pokemon-Card-1999-WOTC-Hp?itemId=384436202102&q=Gyarados%201999%206%2F102
90,Gyarados,"1999 Pokemon, Base Set, Gyarados, HOLO, Card# 6/102, LP",7.98,---8-days-ago,https://www.mavin.io/item/1999-Pokemon%2C-Base-Set%2C-Gyarados%2C-HOLO%2C-Card%23-6%2F102%2C-LP?itemId=224645458712&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon Gyarados 6/102 Base Set Holo LP/NM 1999 WOTC,8.65,---8-days-ago,https://www.mavin.io/item/Pokemon-Gyarados-6%2F102-Base-Set-Holo-LP%2FNM-1999-WOTC?itemId=133897644881&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 PSA 4 VG - EX Rare Holo Pokemon Card 1999 Base Set WOTC,39.99,---9-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-PSA-4-VG-%3D-EX-Rare-Holo-Pokemon-Card-1999-Base-Set-WOTC?itemId=294411521360&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon TCG Gyarados 6/102 Holo Rare Base Set WOTC 1999 Vintage Card,19.98,---9-days-ago,https://www.mavin.io/item/Pokemon-TCG-Gyarados-6%2F102-Holo-Rare-Base-Set-WOTC-1999-Vintage-Card?itemId=224646501722&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 Holo Rare Edition Base Set Pokemon Card 1999 WOTC Fine,12.0,---9-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-Holo-Rare-Edition-Base-Set-Pokemon-Card-1999-WOTC-Fine?itemId=363569773548&q=Gyarados%201999%206%2F102
90,Gyarados,GYARADOS - 6/102 - Base Set - HOLO - Pokemon Card Wotc 1999 NM,28.01,---9-days-ago,https://www.mavin.io/item/GYARADOS-%3D-6%2F102-%3D-Base-Set-%3D-HOLO-%3D-Pokemon-Card-Wotc-1999-NM?itemId=165113708737&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon 1999 Gyarados Holo #6/102 vf-nm,4.24,---9-days-ago,https://www.mavin.io/item/Pokemon-1999-Gyarados-Holo-%236%2F102-vf%3Dnm?itemId=403213430319&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 - NM Holo Rare - Vintage 1999 WotC English Base Set Pokemon Card,14.0,---9-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-%3D-NM-Holo-Rare-%3D-Vintage-1999-WotC-English-Base-Set-Pokemon-Card?itemId=174972422937&q=Gyarados%201999%206%2F102
90,Gyarados,"Gyarados 6/102 (Holo Rare) 1999 Base Set Pokemon Card WOTC Vintage, NM",17.5,---10-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-%28Holo-Rare%29-1999-Base-Set-Pokemon-Card-WOTC-Vintage%2C-NM?itemId=185096632582&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon Gyarados Rare Holo 1999 Original Base Set #6/102,6.0,---10-days-ago,https://www.mavin.io/item/Pokemon-Gyarados-Rare-Holo-1999-Original-Base-Set-%236%2F102?itemId=133896055635&q=Gyarados%201999%206%2F102
90,Gyarados,Moderately Played Rare Vintage Holo Gyarados Pokemon Card 6/102 Base Set 1999 MP,12.03,---10-days-ago,https://www.mavin.io/item/Moderately-Played-Rare-Vintage-Holo-Gyarados-Pokemon-Card-6%2F102-Base-Set-1999-MP?itemId=393613081741&q=Gyarados%201999%206%2F102
90,Gyarados,Pokemon Gyarados Shadowless PSA 8 NM Holo Rare 1999 Base 6/102 Arita,124.2,---10-days-ago,https://www.mavin.io/item/Pokemon-Gyarados-Shadowless-PSA-8-NM-Holo-Rare-1999-Base-6%2F102-Arita?itemId=133895959187&q=Gyarados%201999%206%2F102
90,Gyarados,GYARADOS - 6/102 - Base Set - Holo - Pokemon Card Wotc 1999,8.7,---10-days-ago,https://www.mavin.io/item/GYARADOS-%3D-6%2F102-%3D-Base-Set-%3D-Holo-%3D-Pokemon-Card-Wotc-1999?itemId=373746540870&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 MP Holo Rare Base Set Unlimited Edition Pokemon Card 1999 WOTC,15.0,---11-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-MP-Holo-Rare-Base-Set-Unlimited-Edition-Pokemon-Card-1999-WOTC?itemId=115038738942&q=Gyarados%201999%206%2F102
90,Gyarados,1999 Pokemon Gyarados HOLO PSA 9 (MINT) #6/102 - Base Set Unlimited,92.0,---11-days-ago,https://www.mavin.io/item/1999-Pokemon-Gyarados-HOLO-PSA-9-%28MINT%29-%236%2F102-%3D-Base-Set-Unlimited?itemId=403209226590&q=Gyarados%201999%206%2F102
90,Gyarados,1999 Pokemon Base Set Gyarados Holo CGC 7 NEAR MINT 6/102 Unlimited Card,48.55,---11-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set-Gyarados-Holo-CGC-7-NEAR-MINT-6%2F102-Unlimited-Card?itemId=185101712666&q=Gyarados%201999%206%2F102
90,Gyarados,"1999 Pokemon, Base Set, Gyarados, HOLO, Card# 6/102, LP",7.99,---11-days-ago,https://www.mavin.io/item/1999-Pokemon%2C-Base-Set%2C-Gyarados%2C-HOLO%2C-Card%23-6%2F102%2C-LP?itemId=255163890201&q=Gyarados%201999%206%2F102
90,Gyarados,GYARADOS Holo 6/102 Base Set 1999 💦 Pokemon Card Played,10.5,---12-days-ago,https://www.mavin.io/item/GYARADOS-Holo-6%2F102-Base-Set-1999-%F0%9F%92%A6-Pokemon-Card-Played?itemId=393617607710&q=Gyarados%201999%206%2F102
90,Gyarados,1999 Pokemon Base Set Unlimited Gyarados Holo 6/102 SGC 7.5 Near Mint PSA,45.15,---12-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set-Unlimited-Gyarados-Holo-6%2F102-SGC-7.5-Near-Mint-PSA?itemId=334170846995&q=Gyarados%201999%206%2F102
90,Gyarados,1999 Pokemon - Base Set Unlimited - Gyarados 6/102 Holo Rare - PSA 8 NM/MT -WOTC,43.88,---12-days-ago,https://www.mavin.io/item/1999-Pokemon-%3D-Base-Set-Unlimited-%3D-Gyarados-6%2F102-Holo-Rare-%3D-PSA-8-NM%2FMT-%3DWOTC?itemId=144233215391&q=Gyarados%201999%206%2F102
90,Gyarados,GYARADOS - 6/102 - Base Set - Holo - Pokemon Card Wotc 1999 Near Mint,6.5,---12-days-ago,https://www.mavin.io/item/GYARADOS-%3D-6%2F102-%3D-Base-Set-%3D-Holo-%3D-Pokemon-Card-Wotc-1999-Near-Mint?itemId=284475296907&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados Shadowless Holo - 6/102 1999 Pokemon Base Set Wotc NM,75.75,---12-days-ago,https://www.mavin.io/item/Gyarados-Shadowless-Holo-%3D-6%2F102-1999-Pokemon-Base-Set-Wotc-NM?itemId=384430304731&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 HOLO Rare Vintage 1999 WOTC Base Set Pokemon Card,9.43,---12-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-HOLO-Rare-Vintage-1999-WOTC-Base-Set-Pokemon-Card?itemId=284475042050&q=Gyarados%201999%206%2F102
90,Gyarados,GYARADOS - 6/102 - Base Set - Holo - Pokemon Card Wotc 1999,8.5,---12-days-ago,https://www.mavin.io/item/GYARADOS-%3D-6%2F102-%3D-Base-Set-%3D-Holo-%3D-Pokemon-Card-Wotc-1999?itemId=224633534039&q=Gyarados%201999%206%2F102
90,Gyarados,Shadowless Gyarados 6/102 Base Set Holo Pokemon Card Played 1999 WoTC rare,14.98,---12-days-ago,https://www.mavin.io/item/Shadowless-Gyarados-6%2F102-Base-Set-Holo-Pokemon-Card-Played-1999-WoTC-rare?itemId=313697516404&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 - NM Holo Rare - Vintage 1999 WotC English Base Set Pokemon Card,12.5,---13-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-%3D-NM-Holo-Rare-%3D-Vintage-1999-WotC-English-Base-Set-Pokemon-Card?itemId=304166387196&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 - Holo Rare Lp - Vintage 1999 WotC English Base Set Pokemon Card,10.0,---13-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-%3D-Holo-Rare-Lp-%3D-Vintage-1999-WotC-English-Base-Set-Pokemon-Card?itemId=353703289291&q=Gyarados%201999%206%2F102
90,Gyarados,Gyarados 6/102 (Lightly Played) HOLO Rare 1999 WOTC Base Set Pokemon Card,3.78,---13-days-ago,https://www.mavin.io/item/Gyarados-6%2F102-%28Lightly-Played%29-HOLO-Rare-1999-WOTC-Base-Set-Pokemon-Card?itemId=353702887823&q=Gyarados%201999%206%2F102
91,Pokedex,AVERAGE,$1.71,AVERAGE,https://mavin.io/search?q=Pokedex+2007+111/130&bt=sold&page=1
91,Pokedex,2007 POKEDEX POKEMON 111/130 FOIL CARD (INV16225),2.43,---2-years-ago,https://www.mavin.io/item/2007-POKEDEX-POKEMON-111%2F130-FOIL-CARD-------------------%28INV16225%29?itemId=292416261096&q=Pokedex%202007%20111%2F130
91,Pokedex,Pokemon Card Pokedex Handy910 is 111/130 2007 Mint,0.99,---2-years-ago,https://www.mavin.io/item/Pokemon-Card-Pokedex-Handy910-is-111%2F130-2007-Mint-?itemId=293302664851&q=Pokedex%202007%20111%2F130
